Using TensorFlow backend.
2018-07-17 12:49:15.230300: I tensorflow/core/platform/cpu_feature_guard.cc:140] Your CPU supports instructions that this TensorFlow binary was not compiled to use: SSE4.1 SSE4.2 AVX AVX2 FMA
2018-07-17 12:49:16.001406: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 0 with properties: 
name: Tesla V100-PCIE-16GB major: 7 minor: 0 memoryClockRate(GHz): 1.38
pciBusID: 0000:05:00.0
totalMemory: 15.77GiB freeMemory: 15.36GiB
2018-07-17 12:49:16.466903: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 1 with properties: 
name: Tesla V100-PCIE-16GB major: 7 minor: 0 memoryClockRate(GHz): 1.38
pciBusID: 0000:08:00.0
totalMemory: 15.77GiB freeMemory: 15.36GiB
2018-07-17 12:49:16.939705: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 2 with properties: 
name: Tesla V100-PCIE-16GB major: 7 minor: 0 memoryClockRate(GHz): 1.38
pciBusID: 0000:0d:00.0
totalMemory: 15.77GiB freeMemory: 15.36GiB
2018-07-17 12:49:17.430574: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 3 with properties: 
name: Tesla V100-PCIE-16GB major: 7 minor: 0 memoryClockRate(GHz): 1.38
pciBusID: 0000:13:00.0
totalMemory: 15.77GiB freeMemory: 15.36GiB
2018-07-17 12:49:17.937979: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 4 with properties: 
name: Tesla V100-PCIE-16GB major: 7 minor: 0 memoryClockRate(GHz): 1.38
pciBusID: 0000:83:00.0
totalMemory: 15.77GiB freeMemory: 15.36GiB
2018-07-17 12:49:18.489035: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 5 with properties: 
name: Tesla V100-PCIE-16GB major: 7 minor: 0 memoryClockRate(GHz): 1.38
pciBusID: 0000:89:00.0
totalMemory: 15.77GiB freeMemory: 15.36GiB
2018-07-17 12:49:19.009760: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 6 with properties: 
name: Tesla V100-PCIE-16GB major: 7 minor: 0 memoryClockRate(GHz): 1.38
pciBusID: 0000:8e:00.0
totalMemory: 15.77GiB freeMemory: 15.36GiB
2018-07-17 12:49:19.548436: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1356] Found device 7 with properties: 
name: Tesla V100-PCIE-16GB major: 7 minor: 0 memoryClockRate(GHz): 1.38
pciBusID: 0000:91:00.0
totalMemory: 15.77GiB freeMemory: 15.36GiB
2018-07-17 12:49:19.572000: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1435] Adding visible gpu devices: 0, 1, 2, 3, 4, 5, 6, 7
2018-07-17 12:49:23.316887: I tensorflow/core/common_runtime/gpu/gpu_device.cc:923] Device interconnect StreamExecutor with strength 1 edge matrix:
2018-07-17 12:49:23.317264: I tensorflow/core/common_runtime/gpu/gpu_device.cc:929]      0 1 2 3 4 5 6 7 
2018-07-17 12:49:23.317283: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 0:   N Y Y Y N N N N 
2018-07-17 12:49:23.317290: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 1:   Y N Y Y N N N N 
2018-07-17 12:49:23.317297: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 2:   Y Y N Y N N N N 
2018-07-17 12:49:23.317304: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 3:   Y Y Y N N N N N 
2018-07-17 12:49:23.317310: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 4:   N N N N N Y Y Y 
2018-07-17 12:49:23.317317: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 5:   N N N N Y N Y Y 
2018-07-17 12:49:23.317324: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 6:   N N N N Y Y N Y 
2018-07-17 12:49:23.317330: I tensorflow/core/common_runtime/gpu/gpu_device.cc:942] 7:   N N N N Y Y Y N 
2018-07-17 12:49:23.321039: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:0 with 14867 MB memory) -> physical GPU (device: 0, name: Tesla V100-PCIE-16GB, pci bus id: 0000:05:00.0, compute capability: 7.0)
2018-07-17 12:49:23.497886: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:1 with 14867 MB memory) -> physical GPU (device: 1, name: Tesla V100-PCIE-16GB, pci bus id: 0000:08:00.0, compute capability: 7.0)
2018-07-17 12:49:23.670722: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:2 with 14867 MB memory) -> physical GPU (device: 2, name: Tesla V100-PCIE-16GB, pci bus id: 0000:0d:00.0, compute capability: 7.0)
2018-07-17 12:49:23.848926: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:3 with 14867 MB memory) -> physical GPU (device: 3, name: Tesla V100-PCIE-16GB, pci bus id: 0000:13:00.0, compute capability: 7.0)
2018-07-17 12:49:24.049258: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:4 with 14867 MB memory) -> physical GPU (device: 4, name: Tesla V100-PCIE-16GB, pci bus id: 0000:83:00.0, compute capability: 7.0)
2018-07-17 12:49:24.237697: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:5 with 14867 MB memory) -> physical GPU (device: 5, name: Tesla V100-PCIE-16GB, pci bus id: 0000:89:00.0, compute capability: 7.0)
2018-07-17 12:49:24.439411: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:6 with 14867 MB memory) -> physical GPU (device: 6, name: Tesla V100-PCIE-16GB, pci bus id: 0000:8e:00.0, compute capability: 7.0)
2018-07-17 12:49:24.613019: I tensorflow/core/common_runtime/gpu/gpu_device.cc:1053] Created TensorFlow device (/job:localhost/replica:0/task:0/device:GPU:7 with 14867 MB memory) -> physical GPU (device: 7, name: Tesla V100-PCIE-16GB, pci bus id: 0000:91:00.0, compute capability: 7.0)
/home/rice/jmc32/anaconda2/envs/tensorflow-gpu/lib/python2.7/site-packages/keras/models.py:981: UserWarning: The `nb_epoch` argument in `fit` has been renamed `epochs`.
  warnings.warn('The `nb_epoch` argument in `fit` '
Epoch 1/200

  4116/900000 [..............................] - ETA: 3:23 - loss: 1.1811 - acc: 0.7818
  8232/900000 [..............................] - ETA: 1:52 - loss: 0.9736 - acc: 0.7213
 12348/900000 [..............................] - ETA: 1:22 - loss: 0.9642 - acc: 0.7250
 16464/900000 [..............................] - ETA: 1:07 - loss: 0.9853 - acc: 0.7526
 20580/900000 [..............................] - ETA: 58s - loss: 0.9579 - acc: 0.7748 
 24696/900000 [..............................] - ETA: 51s - loss: 0.9236 - acc: 0.7920
 28812/900000 [..............................] - ETA: 47s - loss: 0.9065 - acc: 0.8043
 32928/900000 [>.............................] - ETA: 44s - loss: 0.9186 - acc: 0.8055
 37044/900000 [>.............................] - ETA: 41s - loss: 0.8981 - acc: 0.8140
 41160/900000 [>.............................] - ETA: 39s - loss: 0.8802 - acc: 0.8188
 45276/900000 [>.............................] - ETA: 37s - loss: 0.8529 - acc: 0.8200
 49392/900000 [>.............................] - ETA: 36s - loss: 0.8405 - acc: 0.8212
 53508/900000 [>.............................] - ETA: 34s - loss: 0.8488 - acc: 0.8241
 57624/900000 [>.............................] - ETA: 33s - loss: 0.8728 - acc: 0.8239
 61740/900000 [=>............................] - ETA: 32s - loss: 0.8650 - acc: 0.8222
 65856/900000 [=>............................] - ETA: 31s - loss: 0.8500 - acc: 0.8208
 69972/900000 [=>............................] - ETA: 31s - loss: 0.8430 - acc: 0.8198
 74088/900000 [=>............................] - ETA: 30s - loss: 0.8347 - acc: 0.8186
 78204/900000 [=>............................] - ETA: 29s - loss: 0.8246 - acc: 0.8172
 82320/900000 [=>............................] - ETA: 29s - loss: 0.8120 - acc: 0.8168
 86436/900000 [=>............................] - ETA: 28s - loss: 0.8022 - acc: 0.8170
 90552/900000 [==>...........................] - ETA: 28s - loss: 0.7933 - acc: 0.8165
 94668/900000 [==>...........................] - ETA: 27s - loss: 0.7865 - acc: 0.8165
 98784/900000 [==>...........................] - ETA: 27s - loss: 0.7801 - acc: 0.8170
102900/900000 [==>...........................] - ETA: 26s - loss: 0.7828 - acc: 0.8172
107016/900000 [==>...........................] - ETA: 26s - loss: 0.7955 - acc: 0.8178
111132/900000 [==>...........................] - ETA: 26s - loss: 0.8066 - acc: 0.8183
115248/900000 [==>...........................] - ETA: 25s - loss: 0.8093 - acc: 0.8189
119364/900000 [==>...........................] - ETA: 25s - loss: 0.8093 - acc: 0.8191
123480/900000 [===>..........................] - ETA: 25s - loss: 0.8061 - acc: 0.8197
127596/900000 [===>..........................] - ETA: 24s - loss: 0.8036 - acc: 0.8203
131712/900000 [===>..........................] - ETA: 24s - loss: 0.8005 - acc: 0.8211
135828/900000 [===>..........................] - ETA: 24s - loss: 0.7956 - acc: 0.8216
139944/900000 [===>..........................] - ETA: 23s - loss: 0.7898 - acc: 0.8222
144060/900000 [===>..........................] - ETA: 23s - loss: 0.7823 - acc: 0.8226
148176/900000 [===>..........................] - ETA: 23s - loss: 0.7743 - acc: 0.8230
152292/900000 [====>.........................] - ETA: 23s - loss: 0.7677 - acc: 0.8235
156408/900000 [====>.........................] - ETA: 22s - loss: 0.7598 - acc: 0.8231
160524/900000 [====>.........................] - ETA: 22s - loss: 0.7517 - acc: 0.8227
164640/900000 [====>.........................] - ETA: 22s - loss: 0.7431 - acc: 0.8225
168756/900000 [====>.........................] - ETA: 22s - loss: 0.7354 - acc: 0.8228
172872/900000 [====>.........................] - ETA: 22s - loss: 0.7286 - acc: 0.8235
176988/900000 [====>.........................] - ETA: 21s - loss: 0.7213 - acc: 0.8246
181104/900000 [=====>........................] - ETA: 21s - loss: 0.7159 - acc: 0.8258
185220/900000 [=====>........................] - ETA: 21s - loss: 0.7103 - acc: 0.8270
189336/900000 [=====>........................] - ETA: 21s - loss: 0.7040 - acc: 0.8283
193452/900000 [=====>........................] - ETA: 21s - loss: 0.6998 - acc: 0.8291
197568/900000 [=====>........................] - ETA: 20s - loss: 0.6955 - acc: 0.8301
201684/900000 [=====>........................] - ETA: 20s - loss: 0.6903 - acc: 0.8308
205800/900000 [=====>........................] - ETA: 20s - loss: 0.6860 - acc: 0.8313
209916/900000 [=====>........................] - ETA: 20s - loss: 0.6811 - acc: 0.8316
214032/900000 [======>.......................] - ETA: 20s - loss: 0.6761 - acc: 0.8320
218148/900000 [======>.......................] - ETA: 19s - loss: 0.6720 - acc: 0.8322
222264/900000 [======>.......................] - ETA: 19s - loss: 0.6703 - acc: 0.8322
226380/900000 [======>.......................] - ETA: 19s - loss: 0.6681 - acc: 0.8323
230496/900000 [======>.......................] - ETA: 19s - loss: 0.6642 - acc: 0.8318
234612/900000 [======>.......................] - ETA: 19s - loss: 0.6599 - acc: 0.8313
238728/900000 [======>.......................] - ETA: 19s - loss: 0.6556 - acc: 0.8310
242844/900000 [=======>......................] - ETA: 19s - loss: 0.6511 - acc: 0.8308
246960/900000 [=======>......................] - ETA: 18s - loss: 0.6477 - acc: 0.8308
251076/900000 [=======>......................] - ETA: 18s - loss: 0.6439 - acc: 0.8310
255192/900000 [=======>......................] - ETA: 18s - loss: 0.6402 - acc: 0.8311
259308/900000 [=======>......................] - ETA: 18s - loss: 0.6364 - acc: 0.8315
263424/900000 [=======>......................] - ETA: 18s - loss: 0.6333 - acc: 0.8320
267540/900000 [=======>......................] - ETA: 18s - loss: 0.6300 - acc: 0.8326
271656/900000 [========>.....................] - ETA: 17s - loss: 0.6270 - acc: 0.8332
275772/900000 [========>.....................] - ETA: 17s - loss: 0.6256 - acc: 0.8337
279888/900000 [========>.....................] - ETA: 17s - loss: 0.6233 - acc: 0.8341
284004/900000 [========>.....................] - ETA: 17s - loss: 0.6200 - acc: 0.8347
288120/900000 [========>.....................] - ETA: 17s - loss: 0.6169 - acc: 0.8354
292236/900000 [========>.....................] - ETA: 17s - loss: 0.6145 - acc: 0.8359
296352/900000 [========>.....................] - ETA: 17s - loss: 0.6116 - acc: 0.8363
300468/900000 [=========>....................] - ETA: 16s - loss: 0.6089 - acc: 0.8367
304584/900000 [=========>....................] - ETA: 16s - loss: 0.6062 - acc: 0.8371
308700/900000 [=========>....................] - ETA: 16s - loss: 0.6037 - acc: 0.8375
312816/900000 [=========>....................] - ETA: 16s - loss: 0.6007 - acc: 0.8379
316932/900000 [=========>....................] - ETA: 16s - loss: 0.5979 - acc: 0.8382
321048/900000 [=========>....................] - ETA: 16s - loss: 0.5956 - acc: 0.8387
325164/900000 [=========>....................] - ETA: 16s - loss: 0.5938 - acc: 0.8391
