1.000000000000000000e+00,8.600000000000000000e+01,1.200000000000000000e+01,4.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,9.900010000000000000e+05
0.000000000000000000e+00,6.200000000000000000e+01,8.300000000000000000e+01,2.000000000000000000e+01,4.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,-1.000000000000000000e+00,9.900020000000000000e+05
0.000000000000000000e+00,3.600000000000000000e+01,7.500000000000000000e+01,1.600000000000000000e+01,4.000000000000000000e+00,-2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900030000000000000e+05
1.000000000000000000e+00,5.800000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,-6.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,-2.000000000000000000e+00,9.900040000000000000e+05
0.000000000000000000e+00,4.100000000000000000e+01,9.000000000000000000e+01,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,2.000000000000000000e+00,9.900050000000000000e+05
0.000000000000000000e+00,7.300000000000000000e+01,4.400000000000000000e+01,8.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,9.900060000000000000e+05
1.000000000000000000e+00,4.700000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,-1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,9.900070000000000000e+05
0.000000000000000000e+00,2.100000000000000000e+01,7.600000000000000000e+01,1.400000000000000000e+01,8.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900080000000000000e+05
0.000000000000000000e+00,4.000000000000000000e+01,2.080000000000000000e+02,2.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,9.900090000000000000e+05
0.000000000000000000e+00,3.300000000000000000e+01,1.380000000000000000e+02,-4.000000000000000000e+00,1.400000000000000000e+01,-1.000000000000000000e+00,-1.000000000000000000e+00,4.000000000000000000e+00,9.900100000000000000e+05
0.000000000000000000e+00,7.300000000000000000e+01,9.400000000000000000e+01,-1.290000000000000000e+02,-7.400000000000000000e+01,-3.000000000000000000e+00,-1.000000000000000000e+00,-4.000000000000000000e+00,9.900110000000000000e+05
0.000000000000000000e+00,1.200000000000000000e+01,3.300000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,-1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900120000000000000e+05
1.000000000000000000e+00,8.600000000000000000e+01,4.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.900130000000000000e+05
1.000000000000000000e+00,4.600000000000000000e+01,2.600000000000000000e+01,4.000000000000000000e+00,8.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+00,9.900140000000000000e+05
